prol_id,choice,fr_why_first_over_second,fr_why_second_over_third,coder,Nonsensical? (1 = yes; 0 = no),Propensity for intentional fraud/system abuse/gaming (including both “this method is better because it does that less” and “this method is worse because it does that more”) by either the applicants or the people allocating the funds,"Ability to help the neediest targets, and/or underserved groups","Extent to which the method requires personal resources, speed of finding out about the program, etc.",Amount of bias/discrimination/level playing field,Extent to which the method(s) allow for or reward applicant effort,Randomness is bad (general) and/or randomness is bad because the funding agency didn’t make enough of an effort to think of a better system,"Considers relevant/appropriate factors  (the preferred method DOES this, and/or the method they don't like does NOT do this)",Women - mentioned,Racial/ethnic minorities - mentioned,Other reasons,Comments on other reasons
5d37de63b78497001ad6b44b,fl,"I don't think there should be any criteria that should trump one another. Just because it's women-owned or black-owned or whatever, shouldn't give it more right than any other business. So this is fairer.",Because they would assign more points for female and black-owned places.,K,0,0,0,0,1,0,0,0,1,1,0,
5f498900c3368e3df50ea6ac,pf,The government doesn’t have unlimited money so having them be able to assess who had the most damage done would mean that the government can help more. As opposed to how horribly America had the response which gave trillions to the largest companies and let the small businesses fail.,The largest and richest companies can easily apply and take the money from the smaller companies that are struggling a lot more.,K,0,0,1,1,0,0,0,0,0,0,0,
5c52f898110c55000144bf18,fp,Because it seems like it's the most fair and allows people that need loans to search and apply as fast as possible,Because I don't trust very much if the lottery system would be fair and how being lucky should have anything to do with a business survival,K,0,1,1,0,0,1,1,0,0,0,0,
5ed12a6ca36442041a845ebc,pl,The point system should be geared so that the most needy would have the most points.  I think the funds should go to the most needy.,First come first served is prejudiced towards those that are most connected. There is always someone who has connections and would be aware of the program before most anyone else.  Why should these people be rewarded?,K,0,0,1,1,0,0,0,0,0,0,0,
5fdf8ad43803bb7fdd7ea9cf,fp,"As health care  systems are  overwhelmed with  more patients than they can feasibly treat, they are forced to  decide who  should get the Ethicists agree on who gets treated  first when  hospitals are “It's not fair to distribute scarce  resources in a way that minimizes  lives saved.”  Make  business better.","As health care  systems are  overwhelmed  with more patients  than they can feasibly treat, they are forced to decide  who should get the Ethicists agree on who gets treated first when  hospitals are  “It's not fair to distribute scarce resources  in a way that  minimizes lives  saved.”  Make business  better.",K,1,0,0,0,0,0,0,0,0,0,0,
5eaf02446c144d5e3a4d4562,pf,"Using a points based process is likely to identify the companies most in need and/or those that will support he greatest number of jobs. A points system will also compel the company owners to carefully consider if they qualify and can use the grants as intended. Organizations that do not need the funds and do not qualify are less likely to apply, leaving money for more deserving applicants.","There tends to be little scrutiny over the qualifications if a lottery is introduced. In a first-come, first-served scenario the applicants are more likely required to produce proof of need and can be vetted.",K,0,0,1,0,0,0,0,1,0,0,0,
5f8dad950538930dfddc49a8,lp,"News reports have reported that bigger businesses applied for relief and were granted while small and local businesses were not able to secure any grants or loans to assist during this difficult time. With a lottery, I do not believe bigger businesses and corporations can use their name recognition and political pull to secure loans and grants over smaller and local businesses.",Small and local businesses that are owned by minorities might have more difficulty figuring out how to submit their application and may need to reach out to others for assistance making it difficult to submit the application completely and before others.,K,0,1,0,1,1,0,0,0,0,0,0,
5c5c8a0dabbcc10001e6f044,lp,Takes away any bias toward racial/ethnic background....gives everyone the same chance,First come doesn't necessarily most deserved....not all small businesses may hear of program at same time to rush to get their app in early,K,0,0,0,1,1,0,0,0,0,0,0,
5cbf87e2a4f6cd000172a1ec,lf,It’s completely random. The first come first served method creates chaos and can crash a website making some businesses not able to apply in time before its full.,First come first served is more fair because the points system is based on length of business and whether or not it’s owned by women. This makes it less fair to a majority of businesses.,K,0,0,0,1,1,0,0,0,1,0,0,
5ce4c4ea209b8a001a6e3c11,lf,A lottery removes any possible biases and so seems to be fair.,"I think a points system could be more fair,  but it is not described in enough detail for me to really judge. The points system is also the method that seems most open to manipulation and bias.",K,0,1,0,0,1,0,0,0,0,0,0,
5bda54fbfdc9a9000172ae45,pl,This way helps prevent fraud from businesses that may have recently opened for the sole purpose to take advantage of the pandemic,"It evens the playing field, so to speak.",K,0,1,0,0,1,0,0,0,0,0,0,
5d38f983242a6f000156bbc1,pf,Because it allows for a holistic view of who is more eligible to receive the grant,Because anyone who is in dire need will act fast to receive a grant.,K,0,0,1,0,0,1,0,1,0,0,0,
5bf8f34abdd6400001bd5e66,lp,"I think they are about equal, but to be completely fair to owners, I chose the lottery system.",I believe it because it may give money to businesses that don't need it as much as some others do.,K,0,0,1,0,1,0,0,0,0,0,0,
5ee9d0dfab4d21000ae469c7,pf,"I think the points system is more fair than the others because it helps to identify who need the money most urgently and allows using the limited funds more effectively helping people in need out of crisis and survive. Of course, it takes government more effort to build the points system, but it definitely worth it.","The lottery method is definitely the worst method to locate where the helping funds go to because it would cause waste of the limited resources. As in any crisis, some business will definitely get advantage over it as some (probably more) get hurt. People get really hurt more likely come out firstly to seek help. So I think first-come, first-served is a reasonable way  if government lacks points system to distribute helping funds.",K,0,0,1,0,0,1,1,0,0,0,0,
5c1449f1b439140001543ec1,pf,"I think it’s more fair to look at which businesses have been around the longest, which ones are in the most debt, etc as opposed to the other options.",Lottery is least fair because that is literally gambling with people’s livelihood. In no way is that fair or ethical. How do they know the people that they do choose in this “lottery” need it more than those who weren’t chosen? They don’t.,K,0,0,1,0,0,0,1,1,0,0,0,
5c2fc98237733700013b646b,pl,A lottery gives randomly distributed awards. A points system is more likely to put the money where it will do the most good.,"It's best to treat all applicants who apply by the deadline as being on time, and there's no advantage to favoring those who heard about it early.",K,0,0,1,0,1,0,0,0,0,0,0,
574eab79c18847000e071119,fl,The first-come first-served system rewards business owners that are not procrastinators. Business owners who are the quickest to reach out for help should be rewarded for their effort.,"A points system is the least fair as it punishes new businesses. There are some businesses that have been opened for a long time that are ran terribly, cut too many corners and provide horrible customer service. Also the points system would be devastating for newer small businesses. The lottery system gives all the businesses the same chance at being potentially helped.",K,0,0,0,0,1,1,0,0,0,0,1,"Points system would punish newer businessees, which is not fair "
5fd86b60f35a0e1a86fd6cf4,fp,I think that it was good and also important.,"Your money will almost always go further somewhere else. The odds are against you way, way against you. Lotteries are more likely to pull money from low-income people.",K,0,0,0,0,0,0,1,0,0,0,0,
5e29c17470f9b5022409e9a4,pf,"in an ideal state, yes, a point system would give highest priority to the ones that really need help. Sadly it's likely that people will abuse it in some way. either finding a workaround or someone on the inside helping people for monetary gains.","This is mostly my personal preference since I hate lotteries, I consider myself to have bad luck so, I avoid even trying anything like this. I'm sure there is plenty of people that thinks the same way. I much rather make the effort to do things ASAP to be one of the firsts.",K,0,1,1,0,0,0,1,0,0,0,0,
